397	50 
398	119 
399	117 164 
400	143 
401	145 
402	152 
403	98 
404	2 
405	98 
406	33 171 
407	8 
408	130 
409	1 
410	77 
411	100 
412	25 
413	203 
414	85 
415	76 
416	49 
417	76 
418	182 
419	48 
420	81 
421	15 
422	105 
423	36 
424	131 
425	150 
426	114 
427	159 
428	208 
429	117 
430	48 
431	70 
432	43 181 
433	130 
434	203 
435	56 
436	180 
437	96 
438	75 
439	158 
440	166 
441	177 
442	156 
443	46 
444	10 
445	206 
446	41 
447	77 
448	83 
449	67 
450	33 
451	37 
452	88 
453	30 
454	36 
455	162 
456	148 
457	11 
458	168 
459	3 
460	119 
461	93 
462	134 
463	83 
464	75 
465	167 
466	4 
467	75 
468	150 
469	93 
470	88 
471	44 
472	33 
473	187 
474	154 
475	126 
476	198 
477	121 
478	54 
479	36 
480	77 
481	37 
482	31 
483	63 
484	192 
485	77 
486	63 65 
487	98 
488	59 
489	202 
490	208 
491	112 
492	167 
493	76 
494	103 
495	140 
496	105 
497	100 
498	50 
499	48 
500	134 
501	19 
502	87 
503	99 
504	100 
505	13 
506	50 
507	120 
508	212 
509	128 
510	131 190 
511	179 
512	186 
513	205 
514	164 
515	137 
516	69 
517	152 164 
518	67 
519	129 
520	139 
521	131 177 
522	122 
523	67 
524	145 
525	72 
526	45 
527	32 
528	40 
529	192 
530	30 
531	17 
532	178 
533	152 
534	79 
535	69 
536	210 
537	76 
538	65 
539	9 
540	206 
541	210 
542	199 
543	168 
544	4 
545	13 
546	131 
547	106 
548	16 
549	36 
550	168 
551	9 34 
552	82 
553	177 
554	141 
555	113 
556	180 
557	70 
558	157 
559	85 
560	40 
561	32 
562	27 
563	133 
564	69 
565	175 
566	52 
567	73 77 
568	122 
569	83 
570	63 
571	33 74 
572	125 
573	136 
574	99 
575	43 
576	55 
577	7 
578	132 
579	101 
580	70 
581	10 
582	190 
583	93 
584	122 
585	7 
586	155 
587	182 
588	46 
589	10 177 
590	56 100 
591	110 
592	36 
593	103 
594	123 
595	120 
596	3 
597	206 
598	44 
599	177 
600	99 
601	73 
602	12 
603	113 
604	54 
605	125 
606	13 
607	89 
608	48 168 
609	100 
610	165 
611	5 
612	114 
613	175 
614	124 
615	183 
616	138 
617	81 
618	186 
619	38 
620	164 
621	43 
622	105 
623	38 
624	176 
625	138 
626	162 
627	162 
628	114 
629	159 
630	22 
631	47 89 
632	208 
633	5 
634	92 
635	128 
636	209 
637	17 
638	163 
639	42 
640	129 
641	44 
642	42 
643	103 
644	205 
645	208 
646	82 
647	30 
648	3 
649	63 
650	30 
651	20 
652	188 
653	141 
654	59 
655	144 
656	12 
657	109 
658	124 
659	148 
660	1 112 
661	160 
662	151 
663	24 
664	46 
665	146 
666	46 
667	212 
668	206 
669	87 
670	121 
671	136 
672	96 
673	9 
674	7 73 
675	87 
676	198 
677	120 
678	42 209 
679	87 
680	77 
681	23 
682	105 
683	19 
684	15 182 
685	40 51 
686	129 
687	100 
688	144 
689	118 
690	203 
691	192 
692	60 
693	206 
694	112 
695	73 98 
696	39 
697	12 
698	151 
699	19 
700	53 
701	91 
702	12 34 
703	65 174 
704	120 121 
705	41 
706	122 
707	46 
708	34 
709	26 
710	11 
711	74 126 
712	85 
713	99 
714	89 
715	31 185 
716	58 
717	134 
718	182 
719	99 
720	166 
721	58 183 
722	192 
723	45 
724	151 
725	126 
726	69 
727	70 
728	183 
729	84 
730	108 
731	34 
732	56 
733	96 
734	39 
735	151 
736	207 
737	73 
738	98 
739	23 51 
740	198 
741	95 
742	102 
743	187 
744	139 
745	48 
746	152 
747	44 
748	71 
749	139 143 
750	64 
751	52 
752	161 
753	10 
754	140 203 
755	50 
756	55 
757	172 
758	151 
759	130 
760	117 
761	67 
762	13 
763	96 
764	16 
765	18 136 
766	163 
767	151 
768	154 
769	82 
770	108 
771	203 
772	34 
773	197 
774	76 
775	126 
776	25 
777	121 
778	171 
779	176 
780	12 
781	174 
782	15 
783	45 
784	131 
785	145 
786	55 
787	130 
788	72 
789	155 
790	150 
791	134 
792	88 
793	43 
794	185 
795	210 
796	142 
797	63 
798	4 
799	33 
800	176 
801	93 
802	136 
803	105 
804	89 
805	132 
806	27 
807	99 
808	100 
809	34 
810	32 
811	189 
812	212 
813	158 
814	98 
815	117 
816	134 
817	33 
818	52 
819	44 
820	169 
821	128 158 
822	192 
823	47 
824	21 159 
825	165 
826	139 
827	204 
828	31 
829	31 
830	111 
831	54 
832	132 
833	14 
834	183 
835	73 
836	173 
837	135 
838	99 
839	159 
840	149 
841	44 
842	159 
843	182 
844	181 
845	193 
846	143 
847	188 
848	113 
849	157 
850	158 
851	109 
852	28 
853	152 
854	104 
855	77 196 
856	88 
857	125 
858	170 
859	73 
860	202 
861	75 
862	37 134 
863	205 
864	101 
865	56 
866	178 
867	54 
868	77 
869	24 161 
870	4 
871	42 
872	69 
873	129 
874	30 
875	23 
876	44 
877	88 
878	141 158 
879	150 
880	18 
881	20 126 
882	43 
883	36 
884	208 
885	170 
886	2 75 
887	22 
888	199 
889	77 
890	201 
891	132 
892	10 
893	76 
894	76 
895	11 
896	149 
897	133 
898	42 51 
899	73 
900	15 
901	116 
902	97 
903	45 169 
904	6 
905	181 
906	63 
907	31 
908	152 
909	138 
910	174 
911	214 
912	101 
913	153 
914	23 
915	178 
916	57 
917	151 
918	199 
919	185 
920	86 105 
921	14 
922	53 
923	82 
924	107 
925	183 
926	102 
927	102 
928	17 
929	171 
930	83 
931	133 
932	126 
933	55 
934	113 
935	52 
936	68 
937	164 
938	193 
939	139 
940	75 
941	142 
942	157 
943	171 
944	192 
945	110 
946	13 
947	93 
948	49 
949	140 
950	120 
951	109 
952	185 
953	152 181 
954	192 
955	205 
956	125 
957	187 
958	73 
959	204 
960	130 
961	168 
962	13 
963	165 
964	171 
965	132 
966	34 
967	46 
968	32 
969	121 
970	81 
971	75 
972	202 
973	56 
974	94 
975	62 198 
976	27 
977	127 
978	63 190 
979	2 179 
980	214 
981	191 
982	182 
983	57 
984	46 
985	124 
986	134 
987	63 208 
988	74 85 
989	151 153 
990	150 
991	204 
992	132 
993	104 168 
994	65 
995	176 
996	201 
997	7 
998	55 
999	169 
1000	22 
1001	15 
1002	153 
1003	51 150 
1004	48 
1005	116 
1006	77 
1007	36 
1008	75 
1009	188 
1010	47 
1011	17 
1012	207 
1013	77 
1014	52 
1015	145 
1016	164 
1017	147 
1018	182 
1019	9 
1020	10 
1021	44 114 
1022	54 
1023	42 
1024	46 
1025	177 
1026	211 
1027	17 
1028	21 
1029	205 
1030	56 
1031	198 
1032	117 
1033	132 
1034	194 
1035	189 
1036	117 
1037	165 
1038	22 
1039	63 
1040	67 147 
1041	41 
1042	107 
1043	144 
1044	2 
1045	17 
1046	7 
1047	156 
1048	53 
1049	109 
1050	23 
1051	20 
1052	113 
1053	192 
1054	138 
1055	68 
1056	176 
1057	164 
1058	75 106 
1059	81 
1060	150 
1061	113 
1062	75 
1063	126 
1064	10 
1065	4 
1066	85 
1067	113 
1068	139 
1069	135 
1070	122 
1071	92 
1072	77 
1073	203 
1074	32 
1075	214 
1076	205 
1077	183 
1078	8 
1079	75 
1080	54 
1081	66 
1082	157 
1083	32 
1084	103 
1085	158 
1086	63 
1087	72 
1088	55 
1089	156 
1090	138 
1091	184 
1092	102 
1093	47 
1094	91 
1095	35 
1096	14 
1097	99 
1098	158 
1099	128 
1100	51 
1101	60 
1102	26 
1103	26 
1104	83 
1105	121 
1106	77 108 
1107	76 
1108	48 
1109	122 
1110	151 
1111	141 
1112	163 
1113	131 
1114	4 
1115	152 
1116	97 
1117	101 
1118	81 
1119	214 
1120	193 
1121	148 
1122	188 
1123	76 
1124	80 
1125	189 
1126	50 
1127	23 
1128	31 
1129	11 
1130	121 
1131	9 18 
1132	55 
1133	93 
1134	123 
1135	96 
1136	73 
1137	133 
1138	81 
1139	63 112 
1140	154 
1141	210 
1142	156 
1143	48 
1144	94 
1145	156 170 
1146	206 
1147	174 
1148	77 
1149	144 
1150	7 
1151	55 
1152	48 
1153	118 
1154	161 
1155	77 
1156	48 
1157	79 
1158	26 
1159	96 123 
1160	51 
1161	176 
1162	13 26 
1163	118 
1164	35 
1165	99 
1166	154 
1167	53 
1168	33 
1169	195 
1170	168 
1171	177 
1172	69 
1173	38 
1174	84 
1175	88 
1176	130 
1177	118 
1178	52 
1179	93 
1180	133 
1181	43 
1182	181 
1183	49 
1184	114 
1185	188 
1186	95 
1187	82 
1188	148 
1189	61 
1190	16 114 
1191	82 179 
1192	83 
1193	121 
1194	180 
1195	43 
1196	70 
1197	38 
1198	113 
1199	102 
1200	48 
1201	186 
1202	109 
1203	48 
1204	28 
1205	175 
1206	23 
1207	42 
1208	43 
1209	177 
1210	188 
1211	32 
1212	185 
1213	151 
1214	148 201 
1215	12 
1216	77 
1217	19 
1218	36 
1219	16 
1220	137 
1221	135 
1222	18 
1223	18 
1224	134 
1225	139 
1226	139 
1227	10 
1228	205 
1229	69 
1230	179 
1231	126 170 
1232	142 
1233	52 
1234	158 
1235	139 
1236	27 
1237	96 
1238	185 
1239	126 
1240	47 
1241	128 143 
1242	167 
1243	12 
1244	151 
1245	99 
1246	118 206 
1247	152 
1248	91 
1249	1 
1250	67 
1251	11 17 
1252	122 
1253	97 
1254	10 
1255	97 
1256	49 196 
1257	25 
1258	135 
1259	207 
1260	68 
1261	87 
1262	84 
1263	179 
1264	208 
1265	48 103 
1266	147 
1267	12 
1268	87 
1269	189 
1270	81 
1271	111 
1272	109 
1273	81 
1274	171 
1275	70 
1276	90 
1277	105 
1278	139 
1279	53 
1280	126 
1281	172 
1282	80 129 
1283	43 
1284	60 
1285	201 
1286	119 
1287	151 
1288	105 
1289	112 
1290	144 
1291	7 
1292	22 151 
1293	1 64 
1294	140 
1295	159 
1296	26 
1297	146 
1298	4 
1299	133 
1300	78 
1301	20 
1302	152 
1303	65 
1304	16 37 
1305	162 
1306	200 
1307	32 
1308	12 
1309	2 
1310	15 
1311	73 
1312	113 142 
1313	28 
1314	113 
1315	59 
1316	94 
1317	75 195 
1318	28 
1319	183 
1320	14 134 
1321	131 
1322	135 
1323	92 
1324	46 140 
1325	192 
1326	3 
1327	183 
1328	46 
1329	55 
1330	70 
1331	150 
1332	117 
1333	90 
1334	31 
1335	36 
1336	108 
1337	152 
1338	91 
1339	41 
1340	3 
1341	53 
1342	122 
1343	152 
1344	46 
1345	145 
1346	11 
1347	111 
1348	30 
1349	183 
1350	152 202 
1351	98 
1352	16 
1353	17 
1354	208 
1355	16 
1356	43 
1357	188 
1358	120 203 
1359	207 
1360	59 
1361	59 
1362	117 
1363	152 
1364	203 
1365	24 
1366	29 
1367	66 
1368	12 87 
1369	28 
1370	23 
1371	150 
1372	29 
1373	117 143 
1374	12 
1375	124 
1376	63 
1377	92 
1378	17 24 
1379	76 
1380	76 143 
1381	26 
1382	180 
1383	144 
1384	105 
1385	125 
1386	53 
1387	42 
1388	68 149 
1389	185 
1390	75 
1391	11 
1392	14 
1393	81 
1394	125 
1395	139 
1396	9 
1397	211 
1398	194 
1399	134 
1400	52 
1401	46 
1402	65 
1403	84 
1404	146 
1405	89 
1406	3 
1407	156 
1408	141 
1409	187 
1410	98 
1411	31 183 
1412	211 
1413	98 
1414	151 
1415	180 
1416	48 
1417	142 143 
1418	164 
1419	23 
1420	20 
1421	23 
1422	198 
1423	69 
1424	55 
1425	130 
1426	47 
1427	80 
1428	193 
1429	26 
1430	27 115 
1431	48 177 
1432	186 211 
1433	15 
1434	82 
1435	59 
1436	34 
1437	176 
1438	207 
1439	112 
1440	55 
1441	179 
1442	136 
1443	192 
1444	17 
1445	68 
1446	48 
1447	182 
1448	153 185 
1449	77 
1450	41 
1451	205 
1452	37 93 
1453	117 
1454	209 
1455	174 
1456	73 
1457	91 
1458	109 
1459	75 192 
1460	120 
1461	171 
1462	87 
1463	156 
1464	8 
1465	96 
1466	145 
1467	117 
1468	153 
1469	83 
1470	29 
1471	110 
1472	188 
1473	81 
1474	171 
1475	192 
1476	179 
1477	54 
1478	209 
1479	214 
1480	113 
1481	143 
1482	134 
1483	182 
1484	127 
1485	56 
1486	117 
1487	160 
1488	85 
1489	165 
1490	143 
1491	143 
1492	82 
1493	55 196 
1494	82 
1495	139 
1496	46 
1497	167 
1498	9 
1499	21 
1500	8 
1501	131 
1502	82 
1503	187 
1504	26 
1505	67 
1506	165 
1507	168 
1508	93 
1509	119 
1510	150 
1511	151 195 
1512	12 86 
1513	105 
1514	63 
1515	49 
1516	51 
1517	164 
1518	2 105 
1519	91 
1520	78 
1521	87 
1522	24 
1523	197 
1524	27 
1525	95 
1526	95 
1527	188 
1528	118 
1529	113 
1530	157 
1531	96 
1532	86 
1533	109 
1534	8 
1535	7 51 
1536	147 
1537	144 
1538	76 
1539	59 
1540	34 
1541	185 
1542	120 
1543	185 
1544	125 
1545	36 
1546	30 
1547	77 183 
1548	94 
1549	151 
1550	202 
1551	186 
1552	204 
1553	73 
1554	59 160 
1555	84 
1556	82 
1557	128 
1558	114 
1559	64 
1560	211 
1561	121 
1562	164 
1563	46 
1564	105 
1565	28 
1566	3 
1567	66 
1568	140 
1569	34 
1570	127 
1571	67 
1572	91 
1573	142 
1574	139 
1575	176 
1576	42 
1577	113 135 
1578	63 
1579	165 
1580	214 
1581	59 180 
1582	174 
1583	106 
1584	212 
1585	55 123 
1586	137 
1587	114 
1588	183 
1589	82 
1590	35 182 
1591	84 
1592	206 
1593	66 
1594	48 
1595	44 145 
1596	182 
1597	30 128 
1598	74 
1599	8 
1600	107 
1601	88 
1602	87 
1603	19 
1604	77 
1605	66 
1606	113 
1607	37 
1608	185 
1609	106 
1610	118 143 
1611	214 
1612	55 75 
1613	134 
1614	5 
1615	207 
1616	46 
1617	23 
1618	117 
1619	186 
1620	17 
1621	152 
1622	214 
1623	52 
1624	43 
1625	143 
1626	11 
1627	200 
1628	141 
1629	188 
1630	46 
1631	28 
1632	143 
1633	63 
1634	28 
1635	124 
1636	204 
1637	150 
1638	130 
1639	68 
1640	174 
1641	44 
1642	120 
1643	45 155 
1644	77 
1645	34 
1646	43 
1647	178 
1648	182 
1649	145 
1650	184 
1651	200 
1652	19 
1653	45 
1654	124 
1655	151 
1656	30 
1657	58 
1658	53 
1659	120 
1660	157 
1661	72 
1662	170 
1663	129 
1664	208 
1665	59 
1666	84 185 
1667	168 
1668	60 
1669	73 
1670	62 86 
1671	143 
1672	188 
1673	180 
1674	179 
1675	128 
1676	113 
1677	12 
1678	204 
1679	32 
1680	121 
1681	124 
1682	35 165 
1683	124 
1684	141 
1685	133 
1686	100 
1687	180 
1688	18 208 
1689	115 
1690	175 
1691	76 
1692	2 
1693	84 
1694	51 
1695	80 
1696	21 
1697	12 
1698	154 
1699	73 
1700	14 211 
1701	27 
1702	17 
1703	143 
1704	11 
1705	168 202 
1706	24 86 
1707	66 
1708	95 
1709	205 
1710	34 
1711	85 
1712	120 185 
1713	31 
1714	72 
1715	91 
1716	70 
1717	177 
1718	9 
1719	134 
1720	53 193 
1721	139 
1722	67 
1723	192 
1724	169 
1725	92 
1726	24 
1727	8 
1728	25 
1729	29 
1730	125 
1731	154 
1732	133 
1733	87 
1734	114 122 
1735	48 90 
1736	56 
1737	124 
1738	52 
1739	73 
1740	75 
1741	131 
1742	96 188 
1743	140 
1744	48 
1745	103 162 
1746	121 
1747	179 
1748	35 
1749	160 
1750	210 
1751	160 
1752	204 
1753	51 
1754	53 
1755	114 
1756	8 120 
1757	17 
1758	197 
1759	179 
1760	100 
1761	205 
1762	155 
1763	66 
1764	35 187 
1765	109 
1766	111 
1767	20 
1768	31 200 
1769	55 
1770	170 
1771	111 
1772	199 
1773	195 
1774	118 
1775	121 
1776	71 
1777	10 
1778	158 
1779	67 
1780	135 
1781	170 
1782	133 
1783	51 
1784	133 
1785	141 
1786	55 
1787	141 
1788	164 
1789	115 
1790	16 
1791	119 
1792	17 
1793	73 
1794	12 
1795	134 
1796	49 
1797	41 
1798	108 
1799	155 
1800	100 
1801	125 
1802	96 135 
1803	83 
1804	184 214 
1805	201 
1806	60 
1807	81 
1808	192 
1809	62 
1810	32 
1811	191 
1812	58 
1813	30 152 
1814	8 
1815	104 
1816	108 
1817	87 
1818	134 
1819	55 
1820	205 
1821	167 
1822	24 162 
1823	46 
1824	45 173 
1825	71 
1826	42 
1827	158 
1828	176 
1829	160 
1830	190 
1831	77 
1832	170 
1833	110 
1834	70 
1835	71 
1836	87 
1837	10 
1838	33 143 
1839	60 
1840	95 
1841	82 
1842	195 
1843	96 
1844	128 
1845	80 
1846	177 
1847	183 
1848	16 
1849	29 
1850	117 
1851	201 
1852	3 
1853	175 
1854	45 
1855	99 182 
1856	75 
1857	83 
1858	37 
1859	111 
1860	108 
1861	152 
1862	99 
1863	139 
1864	106 
1865	152 
1866	2 208 
1867	169 
1868	118 129 
1869	8 138 
1870	157 
1871	10 125 
1872	43 
1873	49 180 
1874	163 
1875	182 
1876	125 
1877	33 76 
1878	177 
1879	134 
1880	210 
1881	29 97 
1882	149 
1883	36 
1884	180 
1885	36 
1886	158 
1887	55 
1888	50 
1889	213 
1890	36 
1891	138 
1892	76 
1893	115 
1894	154 
1895	166 
1896	43 
1897	95 
1898	76 
1899	14 140 
1900	101 
1901	25 
1902	136 
1903	74 122 
1904	59 
1905	154 
1906	13 73 
1907	126 
1908	185 
1909	196 
1910	133 
1911	141 
1912	78 
1913	15 
1914	125 
1915	94 
1916	60 
1917	151 
1918	36 
1919	44 
1920	108 
1921	42 
1922	92 
1923	199 
1924	195 
1925	118 
1926	61 
1927	209 
1928	157 
1929	5 65 
1930	117 
1931	194 
1932	82 
1933	134 
1934	58 
1935	99 
1936	68 
1937	30 
1938	30 
1939	35 
1940	82 
1941	186 
1942	154 
1943	35 
1944	8 
1945	113 
1946	68 
1947	26 
1948	121 
1949	189 
1950	51 
1951	190 
1952	62 117 
1953	29 
1954	1 
1955	53 
1956	89 107 
1957	179 
1958	70 
1959	139 
1960	34 
1961	146 
1962	61 
1963	162 
1964	127 
1965	26 
1966	6 
1967	156 
1968	43 
1969	189 
1970	28 
1971	21 
1972	155 
1973	144 
1974	105 
1975	132 
1976	43 
1977	134 
1978	196 214 
1979	17 
1980	63 
1981	42 63 
1982	36 
1983	27 
1984	181 
1985	28 
1986	149 
1987	9 
1988	45 77 
1989	154 
1990	138 
1991	48 
1992	105 
1993	186 
1994	163 
1995	210 
1996	57 
1997	59 
1998	144 
1999	83 
2000	180 
2001	44 
2002	109 
2003	124 
2004	180 
2005	192 
2006	70 
2007	181 214 
2008	43 
2009	49 
2010	107 
2011	16 
2012	176 
2013	87 
2014	2 
2015	7 
2016	121 
2017	8 
2018	161 
2019	126 
2020	67 
2021	71 
2022	62 
2023	104 
2024	30 
2025	33 
2026	27 
2027	13 
2028	77 
2029	207 
2030	179 
2031	20 
2032	205 
2033	170 
2034	151 
2035	17 36 
2036	195 
2037	73 
2038	190 
2039	5 
2040	84 
2041	103 
2042	31 
2043	2 
2044	169 
2045	25 
2046	108 
2047	14 
2048	145 
2049	214 
2050	4 
2051	44 
2052	147 
2053	156 
2054	68 
2055	167 
2056	44 
2057	45 
2058	134 182 
2059	35 
2060	62 
2061	126 
2062	26 65 
2063	17 
2064	208 
2065	134 
2066	171 
2067	28 
2068	180 
2069	5 
2070	83 
2071	67 
2072	192 
2073	19 
2074	77 
2075	74 
2076	178 
2077	131 143 
2078	97 123 
2079	104 
2080	80 
2081	208 
2082	196 
2083	182 
2084	149 
2085	105 
2086	161 
2087	23 
2088	175 
2089	26 
2090	105 
2091	46 
2092	68 
2093	118 
2094	46 
2095	14 
2096	51 
2097	103 
2098	38 
2099	36 
2100	96 
2101	174 
2102	102 
2103	121 
2104	97 
2105	19 139 
2106	66 
2107	145 
2108	14 
2109	134 
2110	212 
2111	188 
2112	156 
2113	152 179 
2114	79 
2115	15 
2116	148 
2117	178 
2118	179 
2119	128 
2120	44 
2121	19 
2122	192 
2123	130 
2124	38 
2125	97 
2126	44 
2127	55 
2128	198 
2129	99 
2130	179 
2131	202 
2132	84 
2133	139 
2134	132 
2135	199 
2136	18 
2137	171 
2138	77 
2139	13 
2140	125 
2141	59 
2142	179 
2143	26 
2144	99 
2145	114 
2146	61 
2147	125 
2148	124 
2149	171 
2150	119 
2151	73 
2152	82 
2153	14 
2154	57 
2155	86 
2156	96 125 
2157	35 
2158	83 
2159	87 
2160	157 
2161	176 
2162	145 
2163	3 
2164	10 
2165	9 
2166	32 
2167	28 
2168	24 
2169	187 
2170	57 
2171	108 116 
2172	32 
2173	52 
2174	125 
2175	42 
2176	179 
2177	92 
2178	4 
2179	121 
2180	149 209 
2181	135 
2182	117 
2183	129 
2184	214 
2185	54 
2186	133 
2187	78 
2188	51 
2189	89 
2190	120 
2191	55 179 
2192	193 
2193	199 
2194	106 
2195	43 
2196	131 
2197	53 
2198	50 
2199	19 
2200	80 
2201	106 
2202	103 
2203	47 
2204	92 
2205	105 
2206	15 
2207	166 
2208	71 
2209	186 
2210	113 
2211	2 
2212	105 
2213	86 
2214	44 152 
2215	131 
2216	142 
2217	105 
2218	182 203 
2219	192 
2220	145 
2221	91 
2222	63 
2223	67 
2224	55 
2225	167 
2226	57 
2227	214 
2228	50 
2229	36 
2230	208 
2231	90 
2232	105 
2233	100 
2234	18 
2235	175 211 
2236	158 
2237	35 
2238	104 
2239	44 
2240	49 
2241	66 
2242	176 
2243	64 
2244	152 
2245	16 
2246	6 
2247	149 
2248	87 
2249	68 
2250	5 
2251	172 
2252	200 
2253	208 
2254	45 
2255	162 
2256	120 
2257	46 90 
2258	180 
2259	77 
2260	209 
2261	54 
2262	105 
2263	171 
2264	54 
2265	10 202 
2266	78 
2267	150 
2268	6 
2269	191 
2270	172 
2271	149 
2272	34 
2273	79 
2274	180 
2275	63 
2276	44 
2277	36 
2278	4 
2279	50 
2280	27 
2281	121 
2282	2 
2283	133 
2284	137 
2285	10 
2286	12 
2287	8 
2288	182 
2289	135 
2290	55 
2291	204 
2292	108 
2293	41 
2294	124 
2295	63 203 
2296	87 
2297	67 
2298	35 118 
2299	60 
2300	36 
2301	192 
2302	70 
2303	66 200 
2304	189 
2305	105 
2306	158 
2307	42 
2308	46 53 
2309	49 
2310	67 
2311	48 
2312	33 
2313	42 
2314	34 
2315	139 
2316	20 
2317	128 
2318	116 
2319	82 99 
2320	4 17 
2321	28 
2322	116 
2323	174 
2324	108 
2325	33 
2326	70 
2327	83 
2328	124 
2329	127 
2330	19 
2331	108 
2332	173 
2333	22 36 
2334	168 
2335	199 
2336	4 
2337	3 
2338	63 
2339	52 
2340	127 
2341	132 
2342	33 
2343	43 
2344	36 
2345	52 
2346	158 
2347	129 
2348	172 
2349	25 105 
2350	17 
2351	26 176 
2352	150 
2353	134 
2354	73 
2355	81 
2356	5 
2357	55 
2358	83 
2359	59 
2360	119 
2361	102 
2362	180 
2363	98 214 
2364	19 175 
2365	214 
2366	60 
2367	142 
2368	73 
2369	19 
2370	180 
2371	134 
2372	8 
2373	96 
2374	213 
2375	60 
2376	55 
2377	174 
2378	165 
2379	202 
2380	123 
2381	200 
2382	202 
2383	106 
2384	80 
2385	19 
2386	110 
2387	28 
2388	3 
2389	137 
2390	24 
2391	93 
2392	23 152 
2393	97 
2394	10 
2395	51 
2396	196 
2397	4 
2398	8 186 
2399	96 
2400	143 
2401	112 
2402	109 
2403	65 
2404	156 
2405	141 
2406	26 
2407	120 
2408	214 
2409	172 
2410	139 
2411	67 
2412	51 
2413	53 108 
2414	23 
2415	138 
2416	208 
2417	164 
2418	144 
2419	202 
2420	94 
2421	59 
2422	184 
2423	98 
2424	106 
2425	67 
2426	177 
2427	67 
